URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA,Lot Size,Garage Spaces,Floor Type,Heat Type,Cool Type,Tax Amount,Zip Code,Noise Level,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Las-Vegas/3210-N-Heritage-Way-89121/home/29471558,38,45,54,Will Beckley Elementary School,3,K O Knudson Junior High School,5,Valley High School,1,"3210 N Heritage Way,Las Vegas,NV89121",280000,3,2,1610,"$1,882 ",14 days,1971,"Residential, Townhouse",One Story,$164 ,"3,485",1,"Carpet, Tile","Central, Gas","Central Air, Electric",499,89121,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3651-Starry-Beach-Ave-89115/home/29932237,41,40,37,Gwendolyn Woolley Elementary School,4,Marvin M Sedway Middle School,2,Mojave High School,1,"3651 Starry Beach Ave,Las Vegas,NV89115",299000,3,2.5,1418,"$1,990 ",14 days,2005,"Residential, Single Family Residence",Two Story,$110 ,"2,178",2,"Carpet, Laminate, Linoleum, Vinyl","Central, Gas","Central Air, Electric",1070,89115,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4863-E-Utah-Ave-89104/home/29409244,50,44,52,Cyril Wengert Elementary School,6,Jerome MacK Middle School,3,Las Vegas High School,3,"4863 E Utah Ave,Las Vegas,NV89104",340000,3,2,1288,"$2,101 ",14 days,1978,"Residential, Single Family Residence",One Story,0,"7,405",2,Carpet,"Central, Electric","Central Air, Electric, Window Unit(s)",777,89104,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3053-Forest-Falls-Ct-89156/home/28970548,1,14,38,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"3053 Forest Falls Ct,Las Vegas,NV89156",360000,3,2,1134,"$2,239 ",14 days,2000,"Residential, Single Family Residence",One Story,0,"4,792",2,Laminate,"Central, Gas","Central Air, Electric",1006,89156,Low,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2905-Mason-Ave-89102/home/29460070,39,40,45,Howard Wasden Elementary School,5,Hyde Park Middle School,7,Education W Clark High School,3,"2905 Mason Ave,Las Vegas,NV89102",725000,3,3,1883,"$4,460 ",15 days,1964,"Residential, Single Family Residence",One Story,0,"9,148",2,Tile,"Central, Gas","Central Air, Electric",1429,89102,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6089-Forest-Pony-Ave-89122/home/29480900,2,20,31,Cynthia Cunningham Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"6089 Forest Pony Ave,Las Vegas,NV89122",375000,2,2,1570,"$2,500 ",40 days,2008,"Residential, Single Family Residence",One Story,$115 ,"5,227",2,"Carpet, Tile","Gas, High Efficiency","Central Air, Electric",1677,89122,Low,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5207-Paradise-Valley-Ave-89156/home/29911656,57,39,49,Martin Luther King Junior Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"5207 Paradise Valley Ave,Las Vegas,NV89156",288500,2,1.5,868,"$1,902 ",40 days,2002,"Residential, Single Family Residence",Two Story,$102 ,"1,742",1,"Laminate, Tile","Central, Gas","Central Air, Electric",870,89156,Low,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4481-Sirius-Ave-89102/home/29463016,69,40,54,Rex Bell Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"4481 Sirius Ave,Las Vegas,NV89102",319000,3,3,1365,"$2,158 ",40 days,1974,"Residential, Townhouse",Two Story,$195 ,"1,307",2,"Linoleum, Vinyl","Central, Gas","Central Air, Electric",635,89102,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4181-Brookview-Way-89121/home/29425361,70,38,61,William E Ferron Elementary School,5,C W Woodbury Middle School,2,Chaparral High School,2,"4181 Brookview Way,Las Vegas,NV89121",525000,3,2,2079,"$3,278 ",42 days,1972,"Residential, Single Family Residence",One Story,0,10890,2,"Carpet, Ceramic Tile, Laminate","Central, Electric","Central Air, Electric",1609,89121,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4008-Delos-Dr-89103/home/29543673,76,41,46,C H Decker Elementary School,4,Kenny C Guinn Middle School,5,Education W Clark High School,3,"4008 Delos Dr,Las Vegas,NV89103",399900,3,2.5,1631,"$2,725 ",42 days,1988,"Residential, Townhouse",Two Story,$222 ,"4,646",2,"Carpet, Ceramic Tile, Tile","Central, Electric","Central Air, Electric",1296,89103,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3591-Driving-Range-St-89122/home/29865354,5,28,26,Cynthia Cunningham Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3591 Driving Range St,Las Vegas,NV89122",419900,3,2,1622,"$2,782 ",42 days,2001,"Residential, Single Family Residence",One Story,$108 ,"6,534",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",1912,89122,Low,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6150-Saddle-Horse-Ave-89122/home/28967370,2,24,32,Cynthia Cunningham Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"6150 Saddle Horse Ave,Las Vegas,NV89122",343900,3,2,1420,"$2,290 ",43 days,2006,"Residential, Single Family Residence",One Story,$115 ,"4,356",2,"Carpet, Tile","Central, Electric","Central Air, Electric",1387,89122,Low,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3970-S-Mojave-Rd-89121/home/29475603,51,41,49,George E Harris Elementary School,4,C W Woodbury Middle School,2,Chaparral High School,2,"3970 S Mojave Rd,Las Vegas,NV89121",699000,4,3,2458,"$4,351 ",43 days,1986,"Residential, Single Family Residence",Two Story,0,13939.2,2,Luxury Vinyl Plank,"Central, Electric","Central Air, Electric",1981,89121,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6027-Peach-Orchard-Rd-89142/home/29401825,35,41,58,Dan Goldfarb Elementary School,6,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"6027 Peach Orchard Rd,Las Vegas,NV89142",415000,4,3,1761,"$2,639 ",43 days,1996,"Residential, Single Family Residence",Two Story,0,"3,920",2,Tile,"Gas, High Efficiency","Central Air, Electric",1851,89142,Medium,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3194-Cereus-Ave-89146/home/29540255,78,38,58,Elaine Wynn Elementary School,3,Kenny C Guinn Middle School,5,Education W Clark High School,3,"3194 Cereus Ave,Las Vegas,NV89146",529000,5,4,2162,"$3,316 ",43 days,1978,"Residential, Single Family Residence",One Story,0,"7,405",2,"Carpet, Tile","Central, Electric","Central Air, Electric",1786,89146,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3-Tall-Ruff-Dr-89148/home/29037309,8,30,19,Don And Dee Snyder Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"3 Tall Ruff Dr,Las Vegas,NV89148",980000,5,4.5,4117,"$6,671 ",8 hours,2006,"Residential, Single Family Residence",Two Story,$185 ,"7,841",3,Tile,"Central, Gas","Central Air, Electric, 2 Units",7411,89148,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9038-Golden-Crow-Ave-89148/home/167760050,0,30,24,Don And Dee Snyder Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9038 Golden Crow Ave,Las Vegas,NV89148",734900,3,2.5,2207,"$4,874 ",8 hours,2019,"Residential, Single Family Residence",One Story,$85 ,"5,663",2,Ceramic Tile,"Central, Gas","Central Air, Electric",4666,89148,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8114-Surrey-Field-Ct-89113/home/108522766,17,35,40,Lucille S Rogers Elementary School,8,Grant Sawyer Middle School,4,Durango High School,2,"8114 Surrey Field Ct,Las Vegas,NV89113",715000,5,4.5,3466,"$4,770 ",12 hours,2016,"Residential, Single Family Residence",Two Story,$61 ,"5,227",2,"Carpet, Luxury Vinyl Plank","Gas, Multiple Heating Units","Central Air, Electric, 2 Units",5129,89113,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9721-Rolling-Thunder-Ave-89148/home/29007604,28,32,41,Shelley Berkley Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9721 Rolling Thunder Ave,Las Vegas,NV89148",479000,5,3,3010,"$3,091 ",13 hours,2005,"Residential, Single Family Residence",Two Story,0,"4,356",2,"Carpet, Laminate, Linoleum, Tile, Vinyl","Central, Gas","Central Air, Electric",2672,89148,Medium,Severe,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9249-Black-Diamond-St-89178/home/161752131,0,0,39,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9249 Black Diamond St,Las Vegas,NV89178",445000,3,2.5,1735,"$3,006 ",15 hours,2018,"Residential, Single Family Residence",Two Story,$43 ,"3,920",2,"Carpet, Tile","Central, Gas","Central Air, Electric",3581,89178,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5369-White-Butterfly-St-89113/home/175525463,32,27,44,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"5369 White Butterfly St,Las Vegas,NV89113",485000,4,2.5,1865,"$3,288 ",15 hours,2023,"Residential, Single Family Residence",Two Story,$39 ,"3,485",2,"Carpet, Tile","Central, Gas","Central Air, Electric",4142,89113,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9110-McGinnis-Ave-89148/home/28975931,47,0,39,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9110 Mcginnis Ave,Las Vegas,NV89148",368000,3,2.5,1333,"$2,388 ",15 hours,2003,"Residential, Single Family Residence",Two Story,$86 ,"1,742",2,"Carpet, Tile","Central, Gas","Central Air, Electric",1184,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/718-Wallington-Estate-St-89178/home/28970122,15,27,30,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"718 Wallington Estate St,Las Vegas,NV89178",385000,3,2.5,1671,"$2,463 ",23 hours,2008,"Residential, Single Family Residence",Two Story,$48 ,"2,178",1,"Carpet, Tile","Central, Gas","Central Air, Electric",1321,89178,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9207-Blue-Agate-St-89178/home/143191627,3,0,39,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9207 Blue Agate St,Las Vegas,NV89178",439900,3,2.5,1735,"$2,922 ",23 hours,2016,"Residential, Single Family Residence",Two Story,$43 ,"3,920",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2934,89178,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6746-Graceda-St-89148/home/28989837,42,34,35,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"6746 Graceda St,Las Vegas,NV89148",422500,2,2,1468,"$2,737 ",29 hours,2003,"Residential, Single Family Residence",One Story,$73 ,"4,356",2,"Laminate, Tile","Central, Gas","Central Air, Electric",1608,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/715-Magrath-St-89178/home/29768262,15,27,30,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"715 Magrath St,Las Vegas,NV89178",405000,3,2.5,1671,"$2,597 ",30 hours,2009,"Residential, Single Family Residence",Two Story,$56 ,"2,614",1,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",1390,89178,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7250-Shannon-Ridge-Ct-89118/home/109871027,40,0,40,Tony Alamo Elementary School,6,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"7250 Shannon Ridge Ct,Las Vegas,NV89118",629000,4,3.5,2643,"$4,093 ",30 hours,2016,"Residential, Single Family Residence",Three Story,$35 ,"3,485",2,"Carpet, Ceramic Tile","Gas, Multiple Heating Units","Central Air, Gas, 2 Units",3497,89118,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/568-Teedale-Ct-89178/home/29066759,11,25,24,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"568 Teedale Ct,Las Vegas,NV89178",450000,3,2.5,2046,"$2,888 ",32 hours,2006,"Residential, Single Family Residence",Two Story,$59 ,"3,485",2,"Carpet, Ceramic Tile, Laminate, Luxury Vinyl Plank","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",1619,89178,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8081-Adelaide-Hills-St-89113/home/177142260,10,17,27,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8081 Adelaide Hills St,Las Vegas,NV89113",650000,5,3.5,2978,"$4,005 ",33 hours,2022,"Residential, Single Family Residence",Three Story,$40 ,"3,485",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric, 2 Units",876,89113,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/204-Crooked-Tree-Dr-89148/home/29917013,15,28,36,Don And Dee Snyder Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"204 Crooked Tree Dr,Las Vegas,NV89148",449000,3,2,1677,"$3,099 ",34 hours,2002,"Residential, Single Family Residence",One Story,$182 ,"4,356",2,"Carpet, Ceramic Tile, Linoleum, Vinyl","Central, Gas","Central Air, Electric",2738,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/875-E-Eldorado-Ln-89123/home/29611480,36,35,50,Charlotte Hill Elementary School,6,Jack Lund Schofield Middle School,5,Silverado High School,5,"875 E Eldorado Ln,Las Vegas,NV89123",567000,4,2.5,2438,"$3,633 ",34 hours,1994,"Residential, Single Family Residence",One Story,0,"10,019",3,"Carpet, Ceramic Tile, Tile","Central, Gas","Central Air, Electric",2855,89123,High,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9105-Hombard-Ave-89148/home/28975645,47,0,39,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9105 Hombard Ave,Las Vegas,NV89148",342300,3,2.5,1390,"$2,233 ",35 hours,2003,"Residential, Single Family Residence",Two Story,$86 ,"1,742",1,"Hardwood, Tile","Central, Electric","Central Air, Electric",1166,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9186-Rolling-Sky-Dr-89178/home/169232099,0,0,39,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9186 Rolling Sky Dr,Las Vegas,NV89178",439880,3,2.5,1736,"$2,998 ",1 day,2020,"Residential, Single Family Residence",Two Story,$59 ,"3,485",2,"Carpet, Ceramic Tile, Tile","Central, Gas","Central Air, Electric",3665,89178,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7177-Laramie-Ave-89113/home/29035417,66,0,48,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"7177 Laramie Ave,Las Vegas,NV89113",699900,5,3,3217,"$4,582 ",1 day,2007,"Residential, Single Family Residence",Two Story,$53 ,18295.2,2,"Carpet, Laminate","Central, Gas","Central Air, Electric",4054,89113,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8119-Monsoon-Bay-St-89113/home/169231950,12,0,27,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8119 Monsoon Bay St,Las Vegas,NV89113",639000,3,3.5,2299,"$4,298 ",1 day,2021,"Residential, Single Family Residence",Three Story,$77 ,"4,356",2,"Carpet, Tile","Central, Gas","Central Air, Electric",4737,89113,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7967-Boardwalk-Way-89123/home/29612515,30,26,44,Charlotte Hill Elementary School,6,Jack Lund Schofield Middle School,5,Silverado High School,5,"7967 Boardwalk Way,Las Vegas,NV89123",500000,4,2.5,1673,"$3,140 ",1 day,1990,"Residential, Single Family Residence",One Story,0,"6,098",3,"Carpet, Ceramic Tile, Tile","Central, Gas","Central Air, Electric",1756,89123,High,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8215-Shaded-Arbors-St-89139/home/29044646,44,0,37,Mark L Fine Elementary School,7,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8215 Shaded Arbors St,Las Vegas,NV89139",339999,2,2.5,1311,"$2,264 ",2 days,2005,"Residential, Single Family Residence",Two Story,$121 ,"1,742",1,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric",1286,89139,Low,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8952-College-Green-St-89148/home/29290819,21,0,32,Don And Dee Snyder Elementary School,6,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8952 College Green St,Las Vegas,NV89148",419900,3,2.5,1944,"$2,771 ",2 days,2006,"Residential, Single Family Residence",Two Story,$55 ,"3,049",2,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",2425,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7932-Crystal-Haven-Ln-89123/home/29611734,55,25,50,Charlotte Hill Elementary School,6,Jack Lund Schofield Middle School,5,Silverado High School,5,"7932 Crystal Haven Ln,Las Vegas,NV89123",469000,3,2,1446,"$2,967 ",2 days,1990,"Residential, Single Family Residence",One Story,0,"6,970",2,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric",1901,89123,High,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8490-Classique-Ave-89178/unit-104/home/147856187,48,0,38,William V Wright Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Desert Oasis High School,5,"8490 Classique Ave. Ave #104,Las Vegas,NV89178",369900,3,2.5,1560,"$2,653 ",2 days,2018,"Residential, Townhouse",Two Story,$220 ,"6,669",2,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",2612,89178,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8244-Selenite-St-89113/home/175526609,7,0,26,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8244 Selenite St,Las Vegas,NV89113",490000,4,2.5,1866,"$3,307 ",2 days,2021,"Residential, Single Family Residence",Two Story,$39 ,"3,920",2,"Carpet, Tile","Central, Gas","Central Air, Electric",4010,89113,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9577-Rolling-Thunder-Ave-89148/home/29032793,43,33,42,Shelley Berkley Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9577 Rolling Thunder Ave,Las Vegas,NV89148",575000,5,3,3178,"$3,710 ",2 days,2005,"Residential, Single Family Residence",Two Story,0,"5,227",2,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric",3205,89148,Medium,Major,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6610-Autumn-Breeze-St-89148/home/147875353,18,35,32,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"6610 Autumn Breeze St,Las Vegas,NV89148",430000,3,2.5,1602,"$2,922 ",3 days,2018,"Residential, Single Family Residence",Two Story,$77 ,"3,920",2,"Carpet, Tile","Central, Gas","Central Air, Electric",3243,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7751-Alder-Landing-St-89113/home/161754867,22,30,36,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"7751 Alder Landing St,Las Vegas,NV89113",499900,4,3,2114,"$3,381 ",3 days,2018,"Residential, Single Family Residence",Two Story,$55 ,"4,356",2,,"Central, Gas","Central Air, Electric",3987,89113,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8049-Misty-Canyon-Ave-89113/home/166317171,30,30,44,Wayne N Tanaka Elementary School,5,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"8049 Misty Canyon Ave,Las Vegas,NV89113",694200,5,4,2341,"$4,565 ",3 days,2019,"Residential, Single Family Residence",Three Story,$50 ,"2,613",2,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",4294,89113,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8310-Gold-River-Ct-89113/home/175526676,6,0,26,Judith D Steele Elementary School,8,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"8310 Gold River Ct,Las Vegas,NV89113",585000,5,3,2646,"$3,960 ",3 days,2022,"Residential, Single Family Residence",Two Story,$39 ,"3,920",2,"Carpet, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",5013,89113,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8487-Insignia-Ave-89178/unit-105/home/147856104,9,0,35,William V Wright Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Desert Oasis High School,5,"8487 Insignia Ave #105,Las Vegas,NV89178",360000,3,3,1559,"$2,596 ",3 days,2018,"Residential, Townhouse",Two Story,$230 ,"6,669",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",2526,89178,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7647-Canyon-Rain-St-89139/home/45445385,8,0,33,Dr. Beverly S. Mathis Elementary School,9,Lawrence & Heidi Canarelli Middle School,7,Desert Oasis High School,5,"7647 Canyon Rain St,Las Vegas,NV89139",425000,3,2.5,1655,"$2,777 ",3 days,2013,"Residential, Single Family Residence",Two Story,$40 ,"3,485",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2303,89139,Low,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/208-Fox-Lake-Ave-89148/home/29899363,49,34,41,Don And Dee Snyder Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"208 Fox Lake Ave,Las Vegas,NV89148",554000,4,2.5,2759,"$3,807 ",4 days,2002,"Residential, Single Family Residence",Two Story,$182 ,"5,663",2,Carpet,"Central, Gas","Central Air, Electric",3688,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5925-Banbury-Heights-Way-89139/home/29950037,35,0,38,Mark L Fine Elementary School,7,Lawrence & Heidi Canarelli Middle School,7,Desert Oasis High School,5,"5925 Banbury Heights Way,Las Vegas,NV89139",377000,3,2.5,1398,"$2,443 ",4 days,2003,"Residential, Single Family Residence",Two Story,$60 ,"3,049",2,Carpet,"Central, Gas","Central Air, Electric",1511,89139,Low,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8934-Cypress-Fog-Ct-89178/home/177142816,1,0,29,Robert L Forbuss Elementary School,7,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"8934 Cypress Fog Ct,Las Vegas,NV89178",528000,5,3,2664,"$3,269 ",4 days,2022,"Residential, Single Family Residence",Two Story,$30 ,"3,485",2,"Carpet, Tile","Gas, High Efficiency","Electric, High Efficiency",927,89178,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8697-Roping-Rodeo-Ave-89178/unit-102/home/29037872,18,0,36,William V Wright Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Desert Oasis High School,5,"8697 Roping Rodeo Ave #102,Las Vegas,NV89178",317000,2,2.5,1167,"$2,138 ",5 days,2005,"Residential, Townhouse",Two Story,$155 ,871,1,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric, Refrigerated",1017,89178,Medium,Moderate,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6736-Twisted-Wood-Dr-89148/home/29009394,36,33,39,Shelley Berkley Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"6736 Twisted Wood Dr,Las Vegas,NV89148",375000,3,2.5,1558,"$2,433 ",5 days,2005,"Residential, Single Family Residence",Two Story,$75 ,"1,742",1,"Carpet, Laminate","Central, Gas","Central Air, Electric",1354,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/28-Living-Edens-Ct-89148/home/29873809,39,33,37,Don And Dee Snyder Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"28 Living Edens Ct,Las Vegas,NV89148",819000,5,4.5,4892,"$5,597 ",6 days,2001,"Residential, Single Family Residence",Two Story,$180 ,"7,405",3,"Hardwood, Tile","Central, Gas","Central Air, Electric",6160,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7474-Almansor-St-89139/home/29181629,54,0,43,Dr. Beverly S. Mathis Elementary School,9,Lawrence & Heidi Canarelli Middle School,7,Desert Oasis High School,5,"7474 Almansor St,Las Vegas,NV89139",395000,3,2.5,1618,"$2,515 ",6 days,2006,"Residential, Single Family Residence",Two Story,$42 ,"2,178",1,"Carpet, Hardwood, Tile","Central, Gas","Central Air, Electric",1296,89139,Low,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6035-Journeys-End-St-89148/home/28979056,46,39,45,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Sierra Vista High School,2,"6035 Journeys End St,Las Vegas,NV89148",494500,4,2.5,1952,"$3,206 ",6 days,2003,"Residential, Single Family Residence",Two Story,$85 ,"4,356",2,"Carpet, Hardwood, Tile","Central, Gas","Central Air, Electric, 2 Units",1924,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/109-Short-Ruff-Way-89148/home/29036903,25,30,28,Don And Dee Snyder Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"109 Short Ruff Way,Las Vegas,NV89148",529900,3,2.5,1820,"$3,558 ",7 days,2005,"Residential, Single Family Residence",Two Story,$180 ,"4,356",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2460,89148,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7304-Drumlin-St-89139/home/29010219,48,0,43,Tony Alamo Elementary School,6,Lawrence & Heidi Canarelli Middle School,7,Sierra Vista High School,2,"7304 Drumlin St,Las Vegas,NV89139",345000,3,2.5,1211,"$2,252 ",7 days,2005,"Residential, Single Family Residence",Two Story,$89 ,"2,178",1,Laminate,"Central, Gas","Central Air, Electric",1163,89139,Low,Minimal,Major,Severe,Minimal
