Link
https://www.redfin.com/NV/Las-Vegas/5344-Standing-Rock-Pl-89130/home/28967715
https://www.redfin.com/NV/Las-Vegas/5455-Cardinal-Ridge-Ct-89149/unit-202/home/28969903
https://www.redfin.com/NV/Las-Vegas/9421-Eagle-River-Ct-89166/home/28972613
https://www.redfin.com/NV/Las-Vegas/7917-Orchard-Port-Ave-89131/home/28977263
https://www.redfin.com/NV/Las-Vegas/8820-Saddle-Red-Ave-89143/home/28977819
https://www.redfin.com/NV/Las-Vegas/7104-Via-Campanile-Ave-89131/home/28979924
https://www.redfin.com/NV/Las-Vegas/9724-Red-Deer-St-89143/home/28983073
https://www.redfin.com/NV/Las-Vegas/8136-Nestled-Ct-89143/home/28983558
https://www.redfin.com/NV/Las-Vegas/8112-Loma-del-Ray-St-89131/home/28984267
https://www.redfin.com/NV/Las-Vegas/8036-Pasadera-St-89131/home/28984316
https://www.redfin.com/NV/Las-Vegas/5908-Audria-Falls-Ave-89131/home/28984945
https://www.redfin.com/NV/Las-Vegas/9546-Michelle-Falls-Ave-89149/home/29003683
https://www.redfin.com/NV/Las-Vegas/9305-Hampstead-Hills-Ave-89149/home/29004995
https://www.redfin.com/NV/Las-Vegas/9515-Havasu-Canyon-Ave-89166/home/29005497
https://www.redfin.com/NV/Las-Vegas/6476-Sandy-Copper-Ct-89131/home/29006117
https://www.redfin.com/NV/Las-Vegas/8065-Villa-Armando-St-89131/home/29008235
https://www.redfin.com/NV/Las-Vegas/8640-Painted-Horseshoe-St-89131/home/29009717
https://www.redfin.com/NV/Las-Vegas/9069-Adorable-Ave-89149/home/29011602
https://www.redfin.com/NV/Las-Vegas/7257-Royal-Melbourne-Dr-89131/home/29011630
https://www.redfin.com/NV/Las-Vegas/7404-Via-Fiorentino-St-89131/home/29015148
https://www.redfin.com/NV/Las-Vegas/8917-Monte-Oro-Dr-89131/home/29020290
https://www.redfin.com/NV/Las-Vegas/8917-Briar-Bay-Dr-89131/home/29020874
https://www.redfin.com/NV/Las-Vegas/8731-James-Raul-Ave-89143/home/29021009
https://www.redfin.com/NV/Las-Vegas/9136-Captivating-Ave-89149/home/29022297
https://www.redfin.com/NV/Las-Vegas/9141-Captivating-Ave-89149/home/29022318
https://www.redfin.com/NV/Las-Vegas/7913-Arden-Point-St-89149/home/29022805
https://www.redfin.com/NV/Las-Vegas/7852-Solid-Horn-Ct-89149/home/29023048
https://www.redfin.com/NV/Las-Vegas/9928-Kudo-Ct-89149/home/29023121
https://www.redfin.com/NV/Las-Vegas/6820-Sleepy-Pine-St-89130/home/29024467
https://www.redfin.com/NV/Las-Vegas/5115-Thataboy-Ct-89130/home/29024580
https://www.redfin.com/NV/Las-Vegas/7580-Prancing-Pony-Ct-89131/home/29050606
https://www.redfin.com/NV/Las-Vegas/6632-Bluebell-Garden-St-89149/home/29051201
https://www.redfin.com/NV/Las-Vegas/8529-Caladium-Ct-89149/home/29051227
https://www.redfin.com/NV/Las-Vegas/6086-Denton-Ranch-Rd-89131/home/29051241
https://www.redfin.com/NV/Las-Vegas/6070-Burleson-Ranch-Rd-89131/home/29051414
https://www.redfin.com/NV/Las-Vegas/6232-Tempting-Choice-Ave-89131/home/29060248
https://www.redfin.com/NV/Las-Vegas/8137-Satin-Carnation-Ln-89166/home/29060435
https://www.redfin.com/NV/Las-Vegas/6125-Tarrant-Ranch-Rd-89131/home/29060816
https://www.redfin.com/NV/Las-Vegas/6955-N-Durango-Dr-89149/unit-1047/home/29061019
https://www.redfin.com/NV/Las-Vegas/6955-N-Durango-Dr-89149/unit-1075/home/29061034
https://www.redfin.com/NV/Las-Vegas/6955-N-Durango-Dr-89149/unit-1047/home/29061019
https://www.redfin.com/NV/Las-Vegas/6955-N-Durango-Dr-89149/unit-1075/home/29061034
https://www.redfin.com/NV/Las-Vegas/3975-N-Hualapai-Way-89129/unit-256/home/29061259
https://www.redfin.com/NV/Las-Vegas/3975-N-Hualapai-Way-89129/unit-228/home/29061315
https://www.redfin.com/NV/Las-Vegas/8709-Grazing-Hill-Ct-89143/home/29087101
https://www.redfin.com/NV/Las-Vegas/8937-Iron-Hitch-Ave-89143/home/29087218
https://www.redfin.com/NV/Las-Vegas/9775-Homestead-Rd-89143/home/29087373
https://www.redfin.com/NV/Las-Vegas/8921-Tumblewood-Ave-89143/home/29087512
https://www.redfin.com/NV/Las-Vegas/8729-Burning-Hide-Ave-89143/home/29087661
https://www.redfin.com/NV/Las-Vegas/8424-Wild-Diamond-Ave-89143/home/29087946
https://www.redfin.com/NV/Las-Vegas/7820-Thorne-Pine-Ave-89131/home/29090088
https://www.redfin.com/NV/Las-Vegas/7809-Amulet-St-89131/home/29090263
https://www.redfin.com/NV/Las-Vegas/7905-Elk-Stone-Ave-89131/home/29090763
https://www.redfin.com/NV/Las-Vegas/7921-Lovely-Pine-Pl-89143/home/29091078
https://www.redfin.com/NV/Las-Vegas/8112-Boxberry-Ave-89131/home/29091590
https://www.redfin.com/NV/Las-Vegas/7804-Purple-Mountain-Ave-89131/home/29091702
https://www.redfin.com/NV/Las-Vegas/8205-Antler-Pines-Ct-89149/home/29091914
https://www.redfin.com/NV/Las-Vegas/6812-Tartarus-St-89131/home/29092130
https://www.redfin.com/NV/Las-Vegas/6016-Morning-Creek-Ct-89130/home/29092774
https://www.redfin.com/NV/Las-Vegas/6924-Bienville-St-89131/home/29092930
https://www.redfin.com/NV/Las-Vegas/6320-Whispering-Meadow-Ct-89130/home/29093064
https://www.redfin.com/NV/Las-Vegas/6317-Winter-Valley-Ct-89130/home/29093066
https://www.redfin.com/NV/Las-Vegas/6016-Winter-Meadow-St-89130/home/29093120
https://www.redfin.com/NV/Las-Vegas/5916-Trumbull-St-89130/home/29093246
https://www.redfin.com/NV/Las-Vegas/6101-Shallow-Springs-St-89130/home/29093517
https://www.redfin.com/NV/Las-Vegas/7213-Grand-Palace-Ave-89130/home/29095278
https://www.redfin.com/NV/Las-Vegas/5900-Taj-Mahal-Dr-89130/home/29095508
https://www.redfin.com/NV/Las-Vegas/5924-Kane-Holly-St-89130/home/29095513
https://www.redfin.com/NV/Las-Vegas/8040-Edward-Baher-Ave-89149/home/29095775
https://www.redfin.com/NV/Las-Vegas/9662-Azure-Dr-89149/home/29096996
https://www.redfin.com/NV/Las-Vegas/9665-W-Regena-Ave-89149/home/29096999
https://www.redfin.com/NV/Las-Vegas/5245-N-Riley-St-89149/home/29097445
https://www.redfin.com/NV/Las-Vegas/9045-W-Rosada-Way-89149/home/29097602
https://www.redfin.com/NV/Las-Vegas/9085-W-Rosada-Way-89149/home/29097603
https://www.redfin.com/NV/Las-Vegas/8324-Green-Clover-Ave-89149/home/29098000
https://www.redfin.com/NV/Las-Vegas/8221-Green-Clover-Ave-89149/home/29098049
https://www.redfin.com/NV/Las-Vegas/8101-Kimwood-Ave-89149/home/29098193
https://www.redfin.com/NV/Las-Vegas/7620-Sudan-Ct-89149/home/29098822
https://www.redfin.com/NV/Las-Vegas/5124-N-Valadez-St-89149/home/29099131
https://www.redfin.com/NV/Las-Vegas/7448-Desert-Flame-Ct-89149/home/29099277
https://www.redfin.com/NV/Las-Vegas/6812-Bottle-Sage-Ave-89130/home/29099692
https://www.redfin.com/NV/Las-Vegas/6909-Squaw-Mountain-Dr-89130/unit-202/home/29099788
https://www.redfin.com/NV/Las-Vegas/6928-White-Lakes-Ave-89130/home/29099821
https://www.redfin.com/NV/Las-Vegas/6717-Snake-River-Ave-89130/home/29099890
https://www.redfin.com/NV/Las-Vegas/4920-Black-Bear-Rd-89149/unit-202/home/29100384
https://www.redfin.com/NV/Las-Vegas/4830-Grey-Wolf-Ln-89149/unit-203/home/29100732
https://www.redfin.com/NV/Las-Vegas/4816-Storm-Mountain-St-89130/home/29101019
https://www.redfin.com/NV/Las-Vegas/5520-Jasper-Butte-St-89130/home/29101382
https://www.redfin.com/NV/Las-Vegas/5421-Singing-Hills-Dr-89130/home/29102028
https://www.redfin.com/NV/Las-Vegas/5317-Braemar-Dr-89130/home/29102324
https://www.redfin.com/NV/Las-Vegas/5533-Port-Barrington-Way-89130/home/29102467
https://www.redfin.com/NV/Las-Vegas/4937-Rancho-Bernardo-Way-89130/home/29102624
https://www.redfin.com/NV/Las-Vegas/5604-Ocean-Pines-Cir-89130/home/29102698
https://www.redfin.com/NV/Las-Vegas/5037-Cedar-Lawn-Way-89130/home/29102964
https://www.redfin.com/NV/Las-Vegas/6031-Ruffian-Rd-89149/home/29104232
https://www.redfin.com/NV/Las-Vegas/4533-Mancilla-St-89130/home/29115744
https://www.redfin.com/NV/Las-Vegas/4504-Plano-Dr-89130/home/29115859
https://www.redfin.com/NV/Las-Vegas/5424-Del-Lago-Dr-89130/home/29116287
https://www.redfin.com/NV/Las-Vegas/4980-W-San-Miguel-Ave-89130/home/29116772
https://www.redfin.com/NV/Las-Vegas/6421-Faith-Peak-Dr-89108/home/29117156
https://www.redfin.com/NV/Las-Vegas/6616-Ouida-Way-89108/home/29117824
https://www.redfin.com/NV/Las-Vegas/4101-Browndeer-Cir-89129/home/29119347
https://www.redfin.com/NV/Las-Vegas/4028-Compass-Rose-Way-89108/home/29119619
https://www.redfin.com/NV/Las-Vegas/7704-Wedlock-Ln-89129/home/29120301
https://www.redfin.com/NV/Las-Vegas/7717-Wedlock-Ln-89129/home/29120310
https://www.redfin.com/NV/Las-Vegas/4355-Kevin-Way-89129/home/29120783
https://www.redfin.com/NV/Las-Vegas/4001-Antique-Sterling-Ct-89129/home/29120810
https://www.redfin.com/NV/Las-Vegas/4785-N-Grand-Canyon-Dr-89129/home/29121009
https://www.redfin.com/NV/Las-Vegas/8105-Defiance-Ave-89129/home/29126336
https://www.redfin.com/NV/Las-Vegas/3888-Quadrel-St-89129/home/29127580
https://www.redfin.com/NV/Las-Vegas/3912-Crema-Ct-89129/home/29128157
https://www.redfin.com/NV/Las-Vegas/3804-Bessemer-Ct-89129/home/29128647
https://www.redfin.com/NV/Las-Vegas/6557-Canyon-Cove-Way-89108/home/29130773
https://www.redfin.com/NV/Las-Vegas/6317-W-Alexander-Rd-89108/home/29131260
https://www.redfin.com/NV/Las-Vegas/3916-Wharton-St-89130/home/29134258
https://www.redfin.com/NV/Las-Vegas/8250-N-Grand-Canyon-Dr-89166/unit-2184/home/29179937
https://www.redfin.com/NV/Las-Vegas/6451-Iguassu-Falls-Rd-89149/home/29180079
https://www.redfin.com/NV/North-Las-Vegas/6745-Caporetto-Ln-89084/unit-102/home/29267106
https://www.redfin.com/NV/Las-Vegas/8318-Alameda-Falls-Ave-89131/home/29271892
https://www.redfin.com/NV/Las-Vegas/9336-Cranesbill-Ct-89149/home/29273782
https://www.redfin.com/NV/Las-Vegas/9252-Lopseed-Ct-89149/home/29273839
https://www.redfin.com/NV/Las-Vegas/6805-Mansion-Oaks-St-89149/home/29274068
https://www.redfin.com/NV/Las-Vegas/8448-Lucero-Ave-89149/home/29275197
https://www.redfin.com/NV/Las-Vegas/6868-Sky-Pointe-Dr-89131/unit-2083/home/29275396
https://www.redfin.com/NV/Las-Vegas/10769-Tuckermans-Ave-89129/home/29276541
https://www.redfin.com/NV/Las-Vegas/10438-Gold-Shadow-Ave-89129/home/29277178
https://www.redfin.com/NV/Las-Vegas/7971-Lookout-Rock-Cir-89129/home/29479245
